CITATION,Positive,Objective,Negative
in this work we propose two models that can be categorized as extensions of standard word lexicons a discriminative word lexicon that uses global ie sentencelevel source information to predict the target words using a statistical classifier and a triggerbased lexicon model that extends the wellknown ibm model 1 brown et al 1993 with a second trigger allowing for a more finegrained lexical choice of target words ,1,0,0
there are three major types of models heuristic models as in melamed 2000 generative models as the ibm models brown et al 1993 and discriminative models varea et al 2001 bangalore et al 2006 ,0,1,0
this is a problem with other direct translation models such as ibm model 1 used as a direct model rather than a channel model brown et al 1993 ,0,0,1
the giza aligner is based on ibm model 4 brown et al 1993 ,0,1,0
1 introduction word alignment is a critical component in training statistical machine translation systems and has received a significant amount of research for example brown et al 1993 ittycheriah and roukos 2005 fraser and marcu 2007 including work leveraging syntactic parse trees eg cherry and lin 2006 denero and klein 2007 fossum et al 2008 ,0,1,0
yamada and knight 2001 follow brown et al 1993 in using the noisy channel model by decomposing the translation decisions modeled by the translation model into different types and inducing probability distributions via maximum likelihood estimation over each decision type ,0,1,0
previous smt systems eg brown et al 1993 used a wordbased translation model which assumes that a sentence can be translated into other languages by translating each word into one or more words in the target language ,0,1,0
the difference between mwa and bilingual word alignment brown et al 1993 is that the mwa method works on monolingual parallel corpus instead of bilingual corpus used by bilingual word alignment ,0,1,0
generative methods brown et al 1993 vogel and ney 1996 treat word alignment as a hidden process and maximize the likelihood of bilingual training corpus using the expectation maximization em algorithm ,0,1,0
their experiments were performed using a decoder based on ibm model 4 using the translation techniques developed at ibm brown et al 1993 ,0,1,0
becausesuchapproachesdirectly learn a generative model over phrase pairs they are theoretically preferable to the standard heuristics for extracting the phrase pairs from the manytoone wordlevel alignments produced by the ibm series models brown et al 1993 or the hidden markov model hmm vogel et al 1996 ,0,1,0
we then built separate directed word alignments for englishx andxenglish xindonesian spanish using ibm model 4 brown et al 1993 combined them using the intersectgrow heuristic och and ney 2003 and extracted phraselevel translation pairs of maximum length seven using the alignment template approach och and ney 2004 ,0,1,0
exact decoding is the original decoding problem as defined in brown et al 1993 and relaxed decoding is the relaxation of the decoding problem typically used in practice ,0,1,0
alignment spaces can emerge from generative stories brown et al 1993 from syntactic notions wu 1997 or they can be imposed to create competition between links melamed 2000 ,0,1,0
the implementation of meba was strongly influenced by the notorious five ibm models described in brown et al 1993 ,1,0,0
first a parsingbased approach attempts to recover partial parses from the parse chart when the input cannot be parsed in its entirety due to noise in order to construct a partial semantic representation dowding et al 1993 allen et al 2001 ward 1991 ,0,1,0
to this end we adopt techniques from statistical machine translation brown et al 1993 och and ney 2003 and use statistical alignment to learn the edit patterns ,0,1,0
we adopt an approach similar to ciaramella 1993 boros et al 1996 in which the meaning representation in our case xml is transformed into a sorted flat list of attributevalue pairs indicating the core contentful concepts of each command ,0,1,0
by introducing the hidden word alignment variable a the following approximate optimization criterion can be applied for that purpose e argmaxe pre f argmaxe summationdisplay a prea f argmaxea prea f exploiting the maximum entropy berger et al 1996 framework the conditional distribution prea f can be determined through suitable real valued functions called features hrefar 1r and takes the parametric form pea f exp rsummationdisplay r1 rhrefa the itcirst system chen et al 2005 is based on a loglinear model which extends the original ibm model 4 brown et al 1993 to phrases koehn et al 2003 federico and bertoldi 2005 ,0,1,0
this approach is usually referred to as the noisy sourcechannel approach in smt brown et al 1993 ,0,1,0
while em has worked quite well for a few tasks notably machine translations starting with the ibm models 15 brown et al 1993 it has not had success in most others such as partofspeech tagging merialdo 1991 namedentity recognition collins and singer 1999 and contextfreegrammar induction numerous attempts too many to mention ,1,0,0
our test set is 3718 sentences from the english penn treebank marcus et al 1993 which were translated into german ,0,1,0
each item is associated with a stack whose signa12specifically a bhypergraph equivalent to an andor graph gallo et al 1993 or contextfree grammar nederhof 2003 ,0,1,0
logics for the ibm models brown et al 1993 would be similar to our logics for phrasebased models ,0,1,0
the ibm models 15 brown et al 1993 produce word alignments with increasing algorithmic complexity and performance ,1,0,0
2 the wfst reordering model the translation template model ttm is a generative model of phrasebased translation brown et al 1993 ,0,1,0
there are five different ibm translation models brown et al 1993 ,0,1,0
further details are in the original paper brown et al 1993 ,0,1,0
32 details to learn alignments translation probabilities etc in the first method we used work that has been done in statistical machine translation brown et al 1993 where the translation process is considered to be equivalent to a corruption of the source language text to the target language text due to a noisy channel ,0,1,0
for example in the ibm models brown et al 1993 each word ti independently generates 0 1 or more 2note that we refer to t as the target sentence even though in the sourcechannel model t is the source sentence which goes through the channel model pst to produce the observed sentence s words in the source language ,0,1,0
it was initially proposed by brown et al 1993 and more recently have been intensively studied by several research groups germann et al 2001 och et al 2003 ,1,0,0
in this paper we propose an alignment algorithm between english and korean conceptual units or between english and korean term constituents in englishkorean technical term pairs based on ibm model brown et al 1993 ,0,1,0
one promising approach extends standard statistical machine translation smt techniques eg brown et al 1993 och ney 2000 2003 to the problems of monolingual paraphrase identification and generation ,0,1,0
4 pattern switching the compositional translation presents problems which have been reported by baldwin and tanaka 2004 brown et al 1993 fertility swts and mwts are not translated by a term of a same length ,0,1,0
most existing methods treat word tokens as basic alignment units brown et al 1993 vogel et al 1996 deng and byrne 2005 however many languages have no explicit word boundary markers such as chinese and japanese ,0,1,0
the details of the algorithm can be found in the literature for statistical translation models such as brown et al 1993 ,0,1,0
